Tip deponije,Godina,Naziv preduzeća,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,"Lokacija (mesto, naselje)",Naziv,Zauzete katastarske parcele,Godina početka deponovanja,Godina završetka deponovanja,"Prosečne godišnje količine otpada, koji se odlaže na nesanitarnu deponiju - smetlište (t)",Gradovi / opštine ili naselja čiji otpad se odlaže na nesanitarnu deponiju - smetlište,Ograda oko nesanitarne deponije - smetlišta,Kapija /rampa na ulazu,Čuvarska služba,Kolska vaga,Drenažni sistem za prikupljanje procednih otpadnih voda,Sistem za prečišćavanje procednih voda sa semtlišta,Sistem za otplinavanje deponijskog gasa,Kojem regionu za upravljanje otpadom pripada vaša opština?,Sa kojim lokalnim samoupravama imate potpisan sporazum o zajedničkom regionalnom upravljanju otpadom?,Nesanitarna deponija - smetlište je:,Operativni status nesanitarne deponije - smetlišta,Da li se na nesanitarnoj deponiji - smetlištu i dalje odlaže otpad?,Način odlaganja otpada,Da li se vrši prekrivanje inertnim materijalom?,Period za koji se predviđa trajanje i eksploatacija nesanitarne deponije - smetlišta,"Da li se vrši i vodi evidencija o količinama i vrstama otpada, koji se odlaže?",Da li se nesanitarna deponija - smetlište ili njen deo nalazi u poplavnom području?,"Da li je za nesanitarno smetlište izrađen Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?,"Da li je pribavljena saglasnost na Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?2,"Da li se izvode radovi po Projektu sanacije, zatvaranja i rekultivacije?","Koji se radovi izvode po Projektu sanacije, zatvaranja i rekultivacije?","Da li se sprovode mere zaštite životne sredine propisane Projektom sanacije, zatvaranja i rekultivacije?","Da li se sprovodi monitoring propisan Projektom sanacije, zatvaranja i rekultivacije?","Da li je potrebna izrada novog ili ažuriranje postojećeg Projekta sanacije, zatvaranja i rekultivacije nesanitarnog smetlišta?",Geografska širina,Geografska dužina
Nesanitarne deponije,2023,Gradska uprava grada Leskovac,100545518,6856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Podrimce,Podrimce,"1,2,223/1 KO Podrimce",2003,2006.0,17212.0,Podrimce,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Jablanički okrug,"Crna Trava, Vlasotince, Bojnik, Lebane, Medveđa",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,43.1409,21.5126
Nesanitarne deponije,2023,Gradska uprava grada Leskovac,100545518,6856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Dušanovo,Dušanovo,"113, 114, 115, 116, 117/1,117/2 KO Dušanovo",2000,2003.0,18135.0,Dušanovo,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Jablanički okrug,"Crna Trava, Vlasotince, Bojnik, Lebane, Medveđa",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,43.0479,21.8436
Nesanitarne deponije,2023,Gradska uprava grada Leskovac,100545518,6856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Donja Jajina,Donja Jajina,434/1,1980,2017.0,11485.0,Donja Jajina,Da,Da,Da,Ne,Ne,Ne,Ne,Jablanički okrug,"Crna Trava, Vlasotince, Bojnik, Lebane, Medveđa",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,42.9714,21.9365
Nesanitarne deponije,2023,OPŠTINSKA UPRAVA BEČEJ,100742635,8359466,Bečej,"Bečej, Bečej, 801003",801003,21220,TRG OSLOBOĐENJA 2 2,0648989028,,webadmin@becej.rs,8411,Bečej,"Bečej,Botra","25064,25065,25066,25067,25068,25069 i 25070",1965,,20000.0,"Radičević, Mileševo, Bečej, Bačko Petrovo Selo, Bačko Gradište",Da,Da,Da,Ne,Da,Ne,Da,Kikinda,"Kikinda,Ada i Novi Bečej","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2006.0,Da,2014.0,da,Sanacija,Da,Da,Da,45.592039,20.046126
Nesanitarne deponije,2023,OPŠTINA PLANDIŠTE,102002904,8057567,Plandište,"Plandište, Plandište, 803448",803448,26360,VOJVODE PUTNIKA  38,0668670077,,office@plandiste-opstina.rs,8411,Plandište,Smetlište komunalnog čvrstog otpada,"1916, 1917, 1918, 2691/1",1980,,3100.0,Plandište,Da,Da,Da,Ne,Da,Ne,Da,Vršac,"Vršac, Bela Crkva, Plandište",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Po kasetama,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2005.0,Da,2005.0,delimicno,Rekultivacija,Delimično,Delimično,Da,45.2363348,21.1289255
Nesanitarne deponije,2023,Opština Ražanj,102688303,7214740,Ražanj,"Ražanj, Ražanj, 736562",736562,37215,Trg Svetog Save 33,0648867899,0373841225,nacelnikopstinerazanj@gmail.com,8411,Ražanj,Lipovac,"1440/3, 1441/2 i 1441/1 KO Ražanj",1986,,1100.0,Ražanj,Da,Da,Ne,Ne,Da,Ne,Ne,Niski region za zajedničko upravljanje otpadom,"Grad Niš i opštine Aleksinac, Doljevac, Gadzin Han, Merošina, Svrljig, Sokobanja i Ražanj","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Da,2007.0,Da,2008.0,ne,,Ne,Nije primenljivo,Da,43.6652,21.5625875
Nesanitarne deponije,2023,Gradska uprava grada Pančeva,101049012,8331537,Pančevo,"Pančevo, Pančevo, 803138",803138,26000,Trg Kralja I 1,013308842,,marija.petrovic@pancevo.rs,8411,Pančevo,Stara deponija,"281,283,284,285,332/1,1183/1,1184/1,1184/2,1185,1186,1187,1188,1189/1,1189/2",1964,2019.0,200000.0,Pančevo,Da,Da,Da,Ne,Ne,Ne,Da,Pančevo,Opovo,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2021.0,Ne,,ne,,Ne,Ne,Da,44.8861517,20.6257616
Nesanitarne deponije,2023,OPŠTINA OSEČINA,101598037,7256230,Osečina,"Osečina (selo), Osečina, 731218",731218,14253,KARAĐORĐEVA  78,0645158085,,ekologija@osecina.com,8411,Belotić,Belotić,"337/2, 337/1, 336, 335/1, 335/2, 338/3, 338/4",1970,2025.0,4000.0,Osečina (selo),Da,Da,Ne,Ne,Ne,Ne,Ne,Kolubarskom,"Sve članice Regijonalnog centar za upravljanjem otpadom ""EKO-TAMNAVA""D.o.o. UB","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Do 3 godine eksploatacije,Da,Ne,Da,2005.0,Da,2006.0,ne,,Delimično,Nije primenljivo,Da,44.3953882,19.5607467
Nesanitarne deponije,2023,Opština VLASOTINCE,101608258,7179588,Vlasotince,"Vlasotince, Vlasotince, 710717",710717,16210,trg oslobođenja 12,0637506841,,nacelnik@vlasotince.org.rs,8411,Vlasotince,Nogaja Vlasotince,"2322/16,2323,2324,2325,2326",1980,,350.0,Vlasotince,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Jablanicki,"Leskovac,Lebane,Bojnik","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Privremeno,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2005.0,Da,2008.0,ne,,Ne,Ne,Da,42.9752013,22.1170878
Nesanitarne deponije,2023,Opština Negotin,100566475,7233345,Negotin,"Negotin, Negotin, 728675",728675,19300,Trg Stevana Mokranjca 1,019 544 000,019 544 000,ekoneg@mts.rs,8411,Negotin,Gradska deponija,"10251,10258",1959,2030.0,8165.0,Negotin,Da,Da,Ne,Ne,Ne,Ne,Ne,Borski,"Bor,Zaječar,Majdanpek,Knjaževac,Kladovo,Boljevac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Delimično,Više od 5 godina eksploatacije,Da,Ne,Da,2006.0,Ne,,delimicno,Rekultivacija,Ne,Ne,Da,44.239864,22.556559
Nesanitarne deponije,2023,GRAD SMEDEREVO,102186104,7222262,Smederevo,"Smederevo, Smederevo, 740527",740527,11300,Omladinska  1,026/4622021,026/4622257,kabinet@smederevo.org.rs,8411,Smederevo,Godominsko polje,"KO Smederevo:13312 (deo), 677/1 (deo), 7490/1, 7491, 7492/1, 7487/3, 7486 (deo), 7491, (deo), segmentu 2: 13312 (deo), 677/1 (deo), 7479 (deo), 7482 (deo), 7491 (deo) i 7486",1971,,40000.0,Smederevo,Da,Da,Da,Ne,Ne,Ne,Da,Podunavski,ni sa jednom,Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Privremeno,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019.0,Da,2019.0,ne,,Ne,Ne,Da,44.651648,20.951778
Nesanitarne deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ŠUMADIJA KRAGUJEVAC,101038983,7337167,Kragujevac - grad,"Kragujevac, Kragujevac-grad, 718980",718980,34000,Industrijska broj 12,034/335-585,034/335-482,info@jkpsumadija.rs,3811,Kragujevac,Deponija Jovanovac,kp.br. 5320 KO Kragujevac IV,1968,,241905.0,"Desimirovac, Gornje Komarice, Resnik, Drača, Ugljarevac, Poskurice, Novi Milanovac, Donja Sabanta, Donje Komarice, Kutlovo, Korman, Bukorovac, Velike Pčelice, Trmbas, Vlakča, Šljivovac, Botunje, Jovanovac, Čumić, Masloševo, Pajazitovo, Velika Sugubina, Dobrača, Gornje Grbice, Prekopeča, Cvetojevac, Kotraža, Ramaća, Gornje Jarušice, Mala Vrbica, Donje Grbice, Jabučje, Cerovac, Kragujevac, Veliki Šenj, Lužnice, Rogojevac",Da,Da,Da,Da,Ne,Ne,Ne,Region Kragujevac,"Knić, Aranđelovac, Rekovac i Topola","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2019.0,Da,2019.0,ne,,Delimično,Delimično,Da,44.034167,20.931949
Nesanitarne deponije,2023,OPŠTINA PRIBOJ,101207254,7158289,Priboj,"Priboj, Priboj, 734233",734233,31330,12 JANUAR 108 108,0658460890,,načelnik@priboj.rs,8411,Pribojske Čelice,"""Duboki Potok"" Druglići","1093/2, 1194/1, 1194/2, 1145/1, 1145/2",1983,2025.0,20000.0,"Prijepolje, Nova Varoš, Priboj",Da,Da,Da,Ne,Da,Da,Da,Zlatiborski,opština Prijepolje i opština Nova Varoš,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Više od 5 godina eksploatacije,Da,Ne,Da,2000.0,Da,2011.0,da,Sanacija,Da,Da,Ne,43.4939197,19.6327993
Nesanitarne deponije,2023,JAVNO KOMUNALNO-STAMBENO PREDUZEĆE KOMSTAN,101306946,7154780,Trstenik,"Trstenik, Trstenik, 743178",743178,37240,Živadina Apostolovića 8,037/713-052,037/713-052,komstan@komstan.rs,3600,Trstenik,GRADSKA DEPONIJA TRSTENIK,"1042/2, 1568/28, 1568/53",1991,2030.0,9292.0,"Grabovac, Počekovina, Milutovac, Mala Drenova, Medveđa, Selište, Donja Crnišava, Donji Ribnik, Osaonica, Donji Dubič, Riđevštica, Stragari, Jasikovica, Bučje, Okruglica, Odžaci, Tobolac, Lozna, Prnjavor, Stopanja, Trstenik, Lopaš, Bogdanje, Golubovac, Kamenjača, Brezovica, Donja Omašnica, Dublje, Gornja Crnišava, Stari Trstenik, Božurevac, Mala Sugubina, Planinica, Gornja Omašnica, Gornji Ribnik, Čairi, Velika Drenova, Riljac, Poljna, Popina, Ugljarevo, Stublica, Mijajlovac, Bresno Polje, Rujišnik, Levići, Veluće, Pajsak",Da,Da,Ne,Ne,Da,Da,Da,Kraljevo,"Kraljevo, Vrnjačka Banja, Raška, Trstenik",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Po kasetama,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2019.0,Da,2019.0,da,Rekultivacija,Da,Da,Ne,43.5995715,20.9820633
Nesanitarne deponije,2023,Opština Preševo,102426522,7178387,Preševo,"Preševo, Preševo, 733857",733857,17523,MARŠALA TITA 36 36,0638609962,,h.ramadani@presevo.rs,8411,Preševo,Pržar,4728 KO Preševo,1995,,4825.0,Preševo,Da,Da,Ne,Ne,Ne,Ne,Ne,Pčinjski okrug,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2019.0,Da,2019.0,ne,,Ne,Delimično,Ne,42.324183,21.633724
Nesanitarne deponije,2023,"Javno komunalno preduzeće ""Čistoća""",100242682,7190905,Kraljevo,"Kraljevo, Kraljevo, 719714",719714,36000,Žička 10b,036/362-202,036/362-203,direktor@jkpcistocakv.rs,3811,Kraljevo,Kulagića Ada,5302/1,1971,2021.0,43048.39,"Oplanići, Konarevo, Šumarice, Lopatnica, Kraljevo, Vitanovac, Žiča, Kovači, Grdica, Sirča, Mataruška Banja, Adrani, Bogutovac, Vitkovac, Zaklopača, Jarčujak, Ratina, Čibukovac, Kovanluk, Ribnica, Vrba, Ušće",Da,Da,Da,Ne,Ne,Ne,Da,Kraljevo,"Kraljevo, Vrnjačka Banja, Paraćin, Trstenik, Raška","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2019.0,Da,2019.0,da,Sanacija,Da,Da,Da,43.73,20.71
Nesanitarne deponije,2023,OPŠTINA BOLJEVAC,102026307,7223692,Boljevac,"Boljevac, Boljevac, 706213",706213,19370,Kralja Aleksandra 24,065/2004355,,natasha.grbovic@gmail.com,8411,Boljevac,Obla,10189,1994,2025.0,4612.0,Boljevac,Da,Ne,Ne,Ne,Ne,Ne,Ne,Zaječarski upravni okrug,"Gradovi Zaječar i Bor, opštine Kladovo, Negotin, Majdanpek i Knjaževac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Od 3 do 5 godina ekspoatacije,Ne,Ne,Da,2019.0,Da,2019.0,ne,,Ne,Ne,Da,43.807785,21.872181
Nesanitarne deponije,2023,JKP SAVA,100399589,8271356,Pećinci,"Pećinci, Pećinci, 803251",803251,22410,Slobodana Bajića 5,022/2436-510,,info@jkpsava.rs,3530,Deč,DEPONIJA JKP SAVA,2264/1 KO DEČ,2010,,7500.0,"Ogar, Prhovo, Brestač, Karlovčić, Ašanja, Šimanovci, Donji Tovarnik, Pećinci, Deč, Popinci, Kupinovo, Obrež, Sibač, Sremski Mihaljevci, Subotište",Ne,Da,Da,Ne,Ne,Ne,Ne,sremski,"inđija,ruma,irig,stara pazova,šid","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Više od 5 godina eksploatacije,Ne,Ne,Da,2019.0,Da,2019.0,ne,,Ne,Ne,Da,44.818424,20.081981
Nesanitarne deponije,2023,Grad Vranje,100548456,7179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,Deponija ispod autoputa,"12657, 12674",1962,2002.0,0.0,Vranje,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pčinjski region,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Ne,,,,,,,,,42.52613,21.91062
Nesanitarne deponije,2023,OPŠTINA BOSILEGRAD,100981381,7197144,Bosilegrad,"Bosilegrad, Bosilegrad, 706604",706604,17540,GEORGI DIMITROVA 82,017/877-006,,opstina@bosilegrad.rs,8411,Bosilegrad,Kremikovo,5566,1974,,3900.0,"Donja Lisina, Bistar, Bosilegrad, Gornje Tlamino, Gornja LJubata, Donje Tlamino, Rajčilovci, Mlekominci, Radičevci, Donja LJubata, Gornja Lisina",Da,Da,Da,Ne,Ne,Ne,Ne,Pčinjskom,"Surdulica, Trgovište, Vranje, Bujanovac i Preševo","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2013.0,Da,2013.0,ne,,Delimično,Ne,Da,42.48678,22.48848
Nesanitarne deponije,2023,OPŠTINA LAJKOVAC,101343119,7353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Jabučje,Privremena deponija u naselju Jabučje,8622,2023,2026.0,10200.0,"Donji Lajkovac, Jabučje, Mali Borak, Nepričava, Slovac, Pridvorica, Strmovo, Lajkovac (selo), Bogovađa, Pepeljevac, Ćelije, Ratkovac, Skobalj, Markova Crkva, Stepanje, Vračević, Bajevac, Rubribreza, Lajkovac (varoš)",Ne,Ne,Da,Ne,Ne,Ne,Ne,"Kolubarsko - Mačvanskom okrugu, Zapadna Srbija","Valjevo, Ub, Ljig, Lazarevac, Koceljeva, Sabac, Osečina, Obrenovac, Barajevo","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Ne,,,,,,,,,44.37389,20.19381
Nesanitarne deponije,2023,Gradska uprava Zrenjanin,102506213,8002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,Gradska deponija,100,1986,,40000.0,Žitište,Ne,Da,Da,Da,Ne,Ne,Ne,"Zrenjanin, Sečanj, Titel, Kovačica",,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2021.0,Da,2021.0,da,Sanacija,Da,Da,Ne,45.3540472,20.3644608
Nesanitarne deponije,2023,JAVNO KOMUNALNO PREDUZEĆE IZVOR VLADIMIRCI,101403449,7347189,Vladimirci,"Vladimirci, Vladimirci, 709808",709808,15225,SVETOG SAVE 25,015/513-460,,office@vladimirci.org.rs,3600,Bobovik,Bobovik,"K.O.Bobovik 17,19,26,27 i K.O. Mehovine 855/4, 855/2 855/1, 856 K.O. Skupljen 1544",1994,,3200.0,"Provo, Skupljen, Krnule, Vladimirci, Debrc, Bobovik, Matijevac, Zvezd, Belotić, Beljin, Kaona, Trbušac, Vlasanica, Krnić, Lojanice, Mehovine, Dragojevac, Suvo Selo, Riđake, Vukošić, Jalovik, Pejinović, Mrovska, Jazovnik, Kozarica, Mesarci",Ne,Da,Da,Ne,Ne,Ne,Ne,Mačvansko-Kolubarski,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Delimično,Više od 5 godina eksploatacije,Da,Da,Da,2004.0,Ne,,delimicno,Sanacija,Ne,Ne,Da,44.632601,19.789862
Nesanitarne deponije,2023,OPŠTINA DIMITROVGRAD,101045378,6867804,Dimitrovgrad,"Dimitrovgrad, Dimitrovgrad, 714364",714364,18320,BALKANSKA 2,0628806412,,ekologija@dimitrovgrad.org,8411,Dimitrovgrad,Kozarica,"3125/1, 3125/2, 3126, 3127, 3128/1, 3129/1, 3129/2, 3130, 3131, 3132/1, 3133/1, 3133/2, 3134, 3137, 3138/1, 3139/1, 3140, 3143, 3147",1970,,500.0,Dimitrovgrad,Da,Da,Da,Ne,Da,Ne,Da,Pirotski region,"Pirot, Babusnica, Bela Palanka",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Privremeno,Po kasetama,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2007.0,Da,2008.0,da,Sanacija,Da,Delimično,Ne,43.026099,22.812156
Nesanitarne deponije,2023,OPŠTINA RAŠKA,101609280,7175485,Raška,"Raška, Raška, 737445",737445,36350,IBARSKA 2 2,062450628,,info@raska.gov.rs,8411,Raška,Razdolje,"147 KO Raška, 4696 i 4695 KO Rvati",1984,,7000.0,Raška,Ne,Da,Da,Ne,Da,Ne,Da,Kraljevo,"Novi Pazar, Tutin","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,43.291414,20.6367963
Nesanitarne deponije,2023,JKP KOMUNALNE SLUŽBE,100436152,17223836,Požarevac,"Požarevac, Požarevac, 733083",733083,12000,Jug Bogdanova 22,012/555-650,012/555-650,komsluzbepo@sbb.rs,3811,Kostolac,deponija Kostolac u Kostolac,2428 KO Kostolac,1985,2025.0,0.0,Kostolac,Da,Da,Da,Ne,Ne,Ne,Ne,"Braničevskom, Braničevsko-Podunavskom","Petrovac na Mlavi, Golubac, Veliko Gradište, Malo Crniće, Kučevo, Žagubica, Žabari. Sporazumi nikada nisu realizovani u praksi. Primeniće se Odluka Vlade RS o zajedničkom obezbeđivanju i sprovođenju upravljanja otpadom (""Sl. glasnik RS"", br. 45/2018).",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Sloj po sloj,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2010.0,Da,2010.0,delimicno,Zatvaranje,Ne,Delimično,Ne,44.729943,21.193231
Nesanitarne deponije,2023,JKP KOMUNALNE SLUŽBE,100436152,17223836,Požarevac,"Požarevac, Požarevac, 733083",733083,12000,Jug Bogdanova 22,012/555-650,012/555-650,komsluzbepo@sbb.rs,3811,Požarevac,Jeremijino polje Požarevac,"18609, 18610 i 18612 KO Požarevac",1989,2019.0,42158.484,"Požarevac, Kostolac",Da,Da,Da,Ne,Ne,Ne,Da,"Braničevskom, Braničevsko-Podunavskom","Petrovac na Mlavi, Golubac, Veliko Gradište, Malo Crniće, Kučevo, Žagubica, Žabari. Sporazumi nikada nisu realizovani u praksi. Primeniće se Odluka Vlade RS o zajedničkom obezbeđivanju i sprovođenju upravljanja otpadom (""Sl. glasnik RS"", br. 45/2018).",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Po kasetama,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2010.0,Da,2010.0,da,Sanacija,Da,Da,Ne,44.643901,21.179896
Nesanitarne deponije,2023,Gradska uprava za imovinu i održivi razvoj,100232752,17620541,Niš - Mediana,"Niš (Medijana), Niš-Medijana, 792047",792047,18000,NIKOLE PAŠIĆA 24 24,018505523,,jovana.savic@gu.ni.rs,8411,Niš (Palilula),"Gradska deponija ""Bubanj"" Niš","KO Niš-Bubanj, KO Pasi Poljana",1968,,110577.0,"Gadžin Han, Niš (grad), Doljevac, Merošina",Da,Da,Da,Da,Ne,Ne,Da,Niš,"Niš, Gadzin Han, Svrljig, Ražanj, Doljevac, Aleksinac, Merošina, Sokobanja","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2014.0,Da,2014.0,da,Sanacija,Delimično,Da,Da,43.2884718,21.8854718
Nesanitarne deponije,2023,OPŠTINA SURDULICA,100949758,7178590,Surdulica,"Surdulica, Surdulica, 741400",741400,17530,KRALJA PETRA I  1,0648773782,,office@surdulica.org.rs,8411,Zagužanje,Bubavica,kp br. 3. 4. 5. 6. KO Zagužanje,1981,,10260.0,Surdulica,Da,Da,Da,Ne,Da,Ne,Ne,pcinjski okrug,"Bosilegrad, Vladicin Han, vranje, Trgoviste, Bujanovac, Presevo","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Do 3 godine eksploatacije,Da,Da,Da,2019.0,Da,2023.0,ne,,Ne,Ne,Ne,42.714218,22.140422
Nesanitarne deponije,2023,OPŠTINA KNJAŽEVAC,102106760,7212674,Knjaževac,"Knjaževac, Knjaževac, 717657",717657,19350,MILOŠA OBILIĆA 1 1,0648643314,,soknjazevac@mts.rs,8411,Knjaževac,deponija lug,3415/1,1950,,13000.0,"Ravna, Jakovac, Novo Korito, Kaličina, Lepena, Rgošte, Vasilj, Balta Berilovac, Zubetinac, Knjaževac, Debelica, Orešac, Grezna, Drečinovac, Glogovac, Vlaško Polje, Koželj, Vrtovac, Potrkanje, Žlne, Donja Kamenica, Štitarac, Manjinac, Inovo, Donje Zuniče, Jelašnica, Slatina, Trgovište, Petruša, Crni Vrh, Ćuštica, Bučje, Zorunovac, Kalna, Stogazovac, Podvis, Berčinovac, Crvenje, Štipina, Štrbac, Gornje Zuniče, Valevac, Bulinovac, Gornja Kamenica, Vina, Jalovik Izvor, Janja, Balanovac",Da,Ne,Ne,Ne,Ne,Ne,Ne,Zaječarskom,"grad Zaječar, opština Bor, Boljevac, Majdanpek, Kladovo i Negotin","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Od 3 do 5 godina ekspoatacije,Da,Da,Da,2006.0,Da,2006.0,ne,,Ne,Nije primenljivo,Da,43.580309,22.262006
Nesanitarne deponije,2023,JKP ČISTOĆA,101692087,8066531,Novi Sad - grad,"Novi Sad, Novi Sad, 802824",802824,21000,Sentandrejski put 3,021/6333-116,021/6334-691,office@cistocans.co.rs,3811,Novi Sad,Gradska deponija u Novom Sadu,113/1 KAO Novi Sad III,1963,,366901.61,"Stepanovićevo, Rumenka, Petrovaradin, Stari Ledinci , Kovilj, Begeč, Ledinci, Kać, Veternik, Čenej, Bukovac, Sremska Kamenica, Futog, Kisač, Novi Sad, Budisava",Da,Da,Da,Da,Ne,Ne,Da,Ragion za upravljanje otpadom sa centrom regiona u Novom Sadu,"Bačka Palnka, Bački Petrovac, Beočin, Žabalj, Srbobran, Temerin i Vrbas.","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2020.0,Da,2020.0,ne,,Delimično,Da,Da,45.311,19.842295
